Timestep;Date;Time;Year;Month;Day;Hour;Onshore_DE_south;Onshore_DE_mid;Onshore_DE_north;Onshore_DK_south;Onshore_DK_north;Offshore_DE;Offshore_DK;PV_DE;PV_DK;Total_load_DE;Total_load_DK;Wind_gen_DE;PV_gen_DE;Wind_gen_DK;PV_gen_DK;RES_gen_DE;RES_gen_DK;Residual_load_DE;Residual_load_DK
1560;6/03/2015;23:00;2015;3;6;23;0.011658420264335;0.112642302439024;0.251645258677145;0.242423324015654;0.380766242290236;0.67271;0.71008;0;0;51019;3107.53;6659;0;2205.3;0;6659;2205.3;44360;902.23
1561;7/03/2015;0:00;2015;3;7;0;0.0104131485417046;0.146669993228121;0.267133016069719;0.269795348214999;0.420962287908763;0.67845;0.71716;0;0;49641;2982.81;7314;0;2457;0;7314;2457;42327;525.81
1562;7/03/2015;1:00;2015;3;7;1;0.0161751409719271;0.174323107604017;0.28935011747519;0.302824866624072;0.45838182357733;0.68524;0.73172;0;0;48700;2937.87;8409;0;2706.7;0;8409;2706.7;40291;231.17
1563;7/03/2015;2:00;2015;3;7;2;0.0261777045762746;0.18681152677188;0.308024669185431;0.336216909591886;0.491149567089491;0.69177;0.74519;0;0;48542;2927.18;9133;0;2935.4;0;9133;2935.4;39409;-8.2199999999998
1564;7/03/2015;3:00;2015;3;7;3;0.0293003428663954;0.205252454978479;0.322313543096066;0.37501336235125;0.520646159664844;0.69541;0.75066;0;0;48664;2984.73;9390;0;3186.4;0;9390;3186.4;39274;-201.67
1565;7/03/2015;4:00;2015;3;7;4;0.028100937923776;0.237116911678623;0.33960892714053;0.410000720389745;0.539562536948679;0.69732;0.75575;0;0;49124;3077.21;10352;0;3327.9;0.01;10352;3327.91;38772;-250.7
1566;7/03/2015;5:00;2015;3;7;5;0.0334097725018722;0.263301106571019;0.362059486675734;0.438104584298379;0.545403799604329;0.70111;0.76449;0;0;49749;3265.37;11437;10;3365.7;0.02;11447;3365.72;38302;-100.35
1567;7/03/2015;6:00;2015;3;7;6;0.0362621165017103;0.26316944723099;0.373413066445015;0.452226604903762;0.5463674071919;0.70402;0.77244;0.00775190282026387;0.0146749325793823;51583;3498.8;12116;1421;3393.2;6.86;13537;3400.06;38046;98.7400000000002
1568;7/03/2015;7:00;2015;3;7;7;0.021140222842917;0.216061947087518;0.355164969758031;0.463935503554029;0.544718782730129;0.70634;0.77892;0.0978130462171501;0.0262469247498912;54354;3788.03;11134;5809;3396.6;33.81;16943;3430.41;37411;357.62
1569;7/03/2015;8:00;2015;3;7;8;0.0136738792073998;0.202579494519369;0.36373139455611;0.469769132257807;0.546345317118585;0.70824;0.78173;0.228307702663253;0.0725793344932579;57205;4009.16;10052;10780;3440;72.43;20832;3512.43;36373;496.73
1570;7/03/2015;9:00;2015;3;7;9;0.0224002272957273;0.245132318507891;0.405761595385623;0.464118450602987;0.539495669731177;0.70961;0.78285;0.311492573458776;0.140135467594606;58807;4116.32;10269;14227;3548.3;114.35;24496;3662.65;34311;453.67
1571;7/03/2015;10:00;2015;3;7;10;0.0196202803246504;0.247879651535151;0.422492225513408;0.466357806085776;0.530360843709997;0.71086;0.78534;0.393157968286207;0.200039943453676;59091;4090.2;11141;16268;3648.3;147.29;27409;3795.59;31682;294.61
1572;7/03/2015;11:00;2015;3;7;11;0.0142081765741697;0.238487308809182;0.428673384044465;0.460317140004792;0.520618915396253;0.7125;0.78749;0.464933892406059;0.173726920400174;58693;3997.9;11570;17542;3633.3;146.36;29112;3779.66;29581;218.24
1573;7/03/2015;12:00;2015;3;7;12;0.0102850355212824;0.226284707374462;0.431336751129246;0.45527679777973;0.513277133713488;0.71356;0.78833;0.451490393162943;0.13027211831231;56997;3918.89;11370;16856;3560.2;121.2;28226;3681.4;28771;237.49
1574;7/03/2015;13:00;2015;3;7;13;0.00809204424474265;0.219574003213773;0.430505837422128;0.44573022402364;0.501291245199581;0.71389;0.7876;0.410593311174309;0.115381070030448;55483;3840.3;11376;14438;3473.3;98.27;25814;3571.57;29669;268.73
1575;7/03/2015;14:00;2015;3;7;14;0.00766118363794604;0.206227228005739;0.431861578795359;0.449026334957272;0.494601039217968;0.71454;0.78896;0.315278386464021;0.119100195737277;53999;3792.81;11012;10508;3413.5;84.99;21520;3498.49;32479;294.32
1576;7/03/2015;15:00;2015;3;7;15;0.0090237725423523;0.209571948694405;0.432516541702349;0.446710589809121;0.485734984289538;0.71546;0.7913;0.189445173242063;0.108726259243149;52854;3906.89;10366;5456;3307.7;51.09;15822;3358.79;37032;548.099999999999
1577;7/03/2015;16:00;2015;3;7;16;0.0200437304430546;0.25939985928264;0.454274673484123;0.445411719511221;0.481226697311765;0.71644;0.79352;0.0691747872931188;0.0333770117442366;53943;4271.2;10380;1213;3239;11.04;11593;3250.04;42350;1021.16
1578;7/03/2015;17:00;2015;3;7;17;0.0387498283644018;0.30928546938307;0.477168928651789;0.444399813113969;0.478447837774933;0.71697;0.79406;0;0;57804;4510.53;11660;28;3248.9;0.06;11688;3248.96;46116;1261.57
1579;7/03/2015;18:00;2015;3;7;18;0.0575725352682818;0.341344234031564;0.487816139338069;0.445281717115246;0.483566384266263;0.71697;0.79423;0;0;58619;4261.43;12845;0;3316.6;0.01;12845;3316.61;45774;944.82
1580;7/03/2015;19:00;2015;3;7;19;0.0695958131438865;0.36217637830703;0.490292715799372;0.439578008146314;0.48734775514954;0.71677;0.79367;0;0;55600;3947.68;13811;0;3272.7;0.01;13811;3272.71;41789;674.97
1581;7/03/2015;20:00;2015;3;7;20;0.0660932489323375;0.370729509670014;0.489826802847883;0.435924959268429;0.493796277202374;0.7161;0.79249;0;0;53745;3711;13882;0;3250.1;0;13882;3250.1;39863;460.9
1582;7/03/2015;21:00;2015;3;7;21;0.0557839034954561;0.377190844304161;0.49285634329085;0.434510692836035;0.496890481787501;0.71567;0.79128;0;0;53251;3469.81;13734;0;3222.7;0;13734;3222.7;39517;247.11
1583;7/03/2015;22:00;2015;3;7;22;0.0497985516222398;0.369939496241033;0.481920040367404;0.430988780848175;0.498084686372629;0.71504;0.78993;0;0;50276;3214.44;13323;0;3097.9;0;13323;3097.9;36953;116.54
1584;7/03/2015;23:00;2015;3;7;23;0.0450074076547858;0.348914607058824;0.460843160445318;0.420045848175066;0.494507726056092;0.71345;0.78665;0;0;47397;3001.48;13127;0;2980.6;0;13127;2980.6;34270;20.8799999999997
1585;8/03/2015;0:00;2015;3;8;0;0.0391039093650697;0.328281592883788;0.436475369301295;0.407738773260922;0.489826419178401;0.71123;0.78248;0;0;45428;2860.97;12365;0;2886.8;0;12365;2886.8;33063;-25.8300000000004
1586;8/03/2015;1:00;2015;3;8;1;0.0338712623717287;0.312275497159254;0.417494116064682;0.39611867342864;0.484349649714884;0.70798;0.77699;0;0;44636;2824.82;12368;0;2832.5;0;12368;2832.5;32268;-7.67999999999984
1587;8/03/2015;2:00;2015;3;8;2;0.0315964792438318;0.299499404533716;0.40451467573422;0.390946506668796;0.482118249738159;0.70513;0.77378;0;0;44586;2826.38;12304;0;2780.7;0;12304;2780.7;32282;45.6800000000003
1588;8/03/2015;3:00;2015;3;8;3;0.0351307359281074;0.276998438909613;0.382873711920474;0.386336420014376;0.483011338298615;0.70105;0.76931;0;0;44658;2847.69;12252;0;2806.7;0;12252;2806.7;32406;40.9900000000002
1589;8/03/2015;4:00;2015;3;8;4;0.045551622846965;0.260196950703013;0.367733895756721;0.386754786358917;0.484947515419528;0.69765;0.76744;0;0;44654;2924.07;12066;0;2850.3;0.01;12066;2850.31;32588;73.7599999999998
1590;8/03/2015;5:00;2015;3;8;5;0.0571156107434169;0.255924081492109;0.360001721223112;0.388348139525597;0.482230652856977;0.69594;0.76637;0;0;43714;3097.12;11831;16;2903.4;0.06;11847;2903.46;31867;193.66
1591;8/03/2015;6:00;2015;3;8;6;0.0515262438520857;0.240484167804878;0.341213571406982;0.382952116444373;0.471002532293727;0.69444;0.76496;0.0100182398574174;0.00697080034797738;45012;3270.64;11579;1618;2830;17.75;13197;2847.75;31815;422.89
1592;8/03/2015;7:00;2015;3;8;7;0.0198862978930111;0.16497629784792;0.287332677917149;0.363431991055028;0.44976284533923;0.68803;0.76114;0.153467072777251;0.145869886907351;47385;3607.99;9898;6969;2848;103.8;16867;2951.8;30518;656.19
1593;8/03/2015;8:00;2015;3;8;8;0.00720837411702795;0.103381003959828;0.247907738753715;0.348606450762719;0.436616153846154;0.68181;0.75923;0.348269042652586;0.321928416702914;49866;3770.49;7374;12935;3005.8;194.18;20309;3199.98;29557;570.51
1594;8/03/2015;9:00;2015;3;8;9;0.00758726030724391;0.102924695093257;0.258409689688177;0.362757777733408;0.439507108111253;0.68013;0.76521;0.46591253794483;0.392094706394084;51876;3845.14;6093;17302;3078.8;252.72;23395;3331.52;28481;513.62
1595;8/03/2015;10:00;2015;3;8;10;0.00792028700386585;0.126718144275466;0.287878967205682;0.380689188563214;0.451893373676248;0.6821;0.76657;0.531868096491992;0.439149182253154;53205;3766.8;5576;19976;3029.4;293.18;25552;3322.58;27653;444.22
1596;8/03/2015;11:00;2015;3;8;11;0.00763318841459712;0.144268347776184;0.316314507514315;0.396698651465538;0.459993799604329;0.68824;0.77012;0.565090537150266;0.443384671596346;52748;3743.96;5813;20772;3064.8;301.82;26585;3366.62;26163;377.34
1597;8/03/2015;12:00;2015;3;8;12;0.00862433703726193;0.151763305595409;0.324910834416402;0.401566314591486;0.457534436168975;0.6859;0.76971;0.526923361138202;0.385515563288386;50936;3706.58;6377;19626;2984;271.04;26003;3255.04;24933;451.54
1598;8/03/2015;13:00;2015;3;8;13;0.0101824395328597;0.144167499569584;0.309749435595184;0.380301418417059;0.427932448504597;0.65732;0.75042;0.475029393753379;0.348433275337103;49242;3627.65;6604;16683;2980.2;209.87;23287;3190.07;25955;437.58
1599;8/03/2015;14:00;2015;3;8;14;0.0114342757099196;0.124595322123386;0.275747244572062;0.338682074115486;0.386249731176539;0.61817;0.71403;0.369928013655383;0.220073253588517;48247;3631.1;6238;11790;2864.7;124.2;18028;2988.9;30219;642.2
1600;8/03/2015;15:00;2015;3;8;15;0.0138937905559941;0.116897934806313;0.240413139791446;0.288460816628065;0.33421720004655;0.55887;0.6693;0.210743590625313;0.120790943888647;48049;3717.65;5902;5872;2650.6;54.42;11774;2705.02;36275;1012.63
1601;8/03/2015;16:00;2015;3;8;16;0.0260330615095027;0.139772001606887;0.229076631000957;0.242635312275377;0.298976084021878;0.53681;0.63103;0.0633029140604937;0.0402273118747282;49873;4129.35;5774;1372;2364.9;10.95;7146;2375.85;42727;1753.5
1602;8/03/2015;17:00;2015;3;8;17;0.0393698390916267;0.172809129526542;0.224203995163972;0.217979105502755;0.278754839986035;0.51675;0.59929;0;0;54368;4446.73;7075;36;1921.8;0.15;7111;1921.95;47257;2524.78
1603;8/03/2015;18:00;2015;3;8;18;0.0474371159957091;0.198840132912482;0.221448824307759;0.196498540052711;0.260535852438031;0.4908;0.56974;0;0;56019;4266.55;8285;0;1714;0.01;8285;1714.01;47734;2552.54
1604;8/03/2015;19:00;2015;3;8;19;0.0474627769344425;0.195686777503587;0.216525165717932;0.17322417219072;0.246527550331665;0.47836;0.55397;0;0;53397;3934.12;8306;0;1609.2;0.01;8306;1609.21;45091;2324.91
1605;8/03/2015;20:00;2015;3;8;20;0.0361506195478373;0.1909682717934;0.200075229896059;0.152038224582701;0.239729816129408;0.48985;0.55529;0;0;51907;3650.42;7750;0;1518.1;0;7750;1518.1;44157;2132.32
1606;8/03/2015;21:00;2015;3;8;21;0.0347631481369037;0.206467594261119;0.196651850418955;0.144846719111892;0.251471014779472;0.52319;0.59016;0;0;52133;3374.36;7475;0;1571.9;0;7475;1571.9;44658;1802.46
1607;8/03/2015;22:00;2015;3;8;22;0.0489578701398587;0.206022250674319;0.195475022719258;0.152161666400447;0.261001126498313;0.58397;0.64802;0;0;49570;3065.33;6779;0;1586.1;0;6779;1586.1;42791;1479.23
1608;8/03/2015;23:00;2015;3;8;23;0.0746002963142875;0.177920862898135;0.196717088710896;0.179970258365945;0.267648561619923;0.58391;0.66591;0;0;46994;2936.23;6428;0;1446.6;0;6428;1446.6;40566;1489.63
1609;9/03/2015;0:00;2015;3;9;0;0.0964838591697533;0.14213385928264;0.197761799741407;0.209763162686686;0.253474743395787;0.53397;0.64924;0;0;45602;2837.21;5529;0;1206.3;0;5529;1206.3;40073;1630.91
1610;9/03/2015;1:00;2015;3;9;1;0.109006441394944;0.112830982955524;0.194381532382919;0.217064040412108;0.228783459792855;0.43602;0.60466;0;0;44682;2811.38;5166;0;919.2;0;5166;919.2;39516;1892.18
1611;9/03/2015;2:00;2015;3;9;2;0.0864054947679479;0.0875877695265423;0.172195295081692;0.198700957591247;0.185061692074945;0.29835;0.50799;0;0;45113;2805.66;4592;0;828.3;0;4592;828.3;40521;1977.36
1612;9/03/2015;3:00;2015;3;9;3;0.0485871878478758;0.0605918001721664;0.12141631608819;0.144816794984426;0.119900654020715;0.19633;0.34545;0;0;46669;2892.01;4452;0;851.1;0;4452;851.1;42217;2040.91
1613;9/03/2015;4:00;2015;3;9;4;0.0267543188212197;0.036337878794835;0.0829088953033432;0.0912518301253894;0.0794219515885023;0.13526;0.23237;0;0;50262;3162.44;4128;0;774.5;0;4128;774.5;46134;2387.94
1614;9/03/2015;5:00;2015;3;9;5;0.018118509927743;0.0195258325394548;0.0567242246066529;0.0637796110534302;0.0817068276504131;0.0931;0.16952;0;0;58150;3844.56;3819;18;601.4;0;3837;601.4;54313;3243.16
1615;9/03/2015;6:00;2015;3;9;6;0.0140472012063068;0.0105383576470588;0.0361625553372626;0.0532676998642281;0.0827644885371814;0.05376;0.128;0.0113316851857678;0.0106090343627664;62762;4404;3086;1102;433.9;0.86;4188;434.76;58574;3969.24
1616;9/03/2015;7:00;2015;3;9;7;0.0100820766288178;0.00439641652797704;0.0186586296240324;0.0426128276495488;0.0546349330850692;0.01787;0.07358;0.105075626268029;0.142035306655067;64948;4633.99;2227;4884;296.6;102.46;7111;399.06;57837;4234.93
1617;9/03/2015;8:00;2015;3;9;8;0.00610764243933046;0.00295485222381636;0.0120045360267325;0.0269546665601789;0.0267319946468055;0.01094;0.03486;0.247082244709673;0.333144867333623;65590;4675.25;1390;10372;243.7;209.26;11762;452.96;53828;4222.29
1618;9/03/2015;9:00;2015;3;9;9;0.00474518226162285;0.00437201549497848;0.0103610024012224;0.0121623556425206;0.0121180239730013;0.00864;0.02296;0.35568614568327;0.476905767725098;66468;4724.33;953;14466;162.6;299.44;15419;462.04;51049;4262.29
1619;9/03/2015;10:00;2015;3;9;10;0.00376838970186411;0.00283311380200861;0.00634659805551358;0.0040879801932753;0.00442062725474223;0.01676;0.01086;0.426843977883898;0.55780426707264;67492;4673.27;658;17072;102.5;358.91;17730;461.41;49762;4211.86
1620;9/03/2015;11:00;2015;3;9;11;0.00178056328050681;0.00113633331420373;0.00260174580625661;0.00132722146793387;0.00182106249272664;0.0472;0.00872;0.471913180327293;0.586367933884298;66850;4551.67;347;17945;123.5;379.22;18292;502.72;48558;4048.95
1621;9/03/2015;12:00;2015;3;9;12;0.000725971016252758;0.000376747087517934;0.00193279324299364;0.00220569523201022;0.00554227627138368;0.09277;0.05446;0.448760487186372;0.556532983906046;66260;4546.72;283;17552;169.2;359.7;17835;528.9;48425;4017.82
1622;9/03/2015;13:00;2015;3;9;13;0.000200583115752829;0.000750525796269727;0.00529554722683996;0.00977019127865186;0.0242643709996509;0.13885;0.11413;0.45053750145414;0.51974643323184;65135;4427.01;338;15582;242.2;311.4;15920;553.6;49215;3873.41
1623;9/03/2015;14:00;2015;3;9;14;0.0000544036270164147;0.00231393492109039;0.0129368710560341;0.0230565537896334;0.0540646107296637;0.20484;0.16892;0.378710069674353;0.417910204436712;64241;4249.59;480;11644;420.6;222.67;12124;643.27;52117;3606.32
1624;9/03/2015;15:00;2015;3;9;15;0.0001715690084401;0.00282126898134864;0.0132036503954461;0.0266489186167239;0.0647101710694752;0.30016;0.22716;0.259830390543662;0.261180943888647;62645;4209.3;632;6448;586.6;109.3;7080;695.9;55565;3513.4
1625;9/03/2015;16:00;2015;3;9;16;0.00135386503936689;0.00235720298421808;0.0169823182039528;0.0390880337033783;0.0968264913301524;0.41493;0.33726;0.0913745887252366;0.0827807220530666;62775;4514.96;812;1684;670.6;23.71;2496;694.31;60279;3820.65
1626;9/03/2015;17:00;2015;3;9;17;0.00406090209889287;0.0038394430989957;0.0393203379174853;0.0816090723584378;0.167494084720121;0.53881;0.47242;0;0;65995;4738;1421;44;889.7;0.32;1465;890.02;64530;3847.98
1627;9/03/2015;18:00;2015;3;9;18;0.00629191835165057;0.0070323568436155;0.0770818677480564;0.137059565130581;0.254830984522286;0.59639;0.58738;0;0;67334;4596.17;2586;0;1113.8;0.01;2586;1113.81;64748;3482.36
1628;9/03/2015;19:00;2015;3;9;19;0.00710063310866881;0.0134564648493544;0.118271109700603;0.202219173788036;0.339644114977307;0.62974;0.65377;0;0;63756;4273.14;3998;0;1417.4;0;3998;1417.4;59758;2855.74
1629;9/03/2015;20:00;2015;3;9;20;0.00706728176169369;0.0236723015208034;0.155535460782832;0.267680090647712;0.408796039799837;0.64402;0.68935;0;0;60766;3959.43;5262;0;1782.5;0;5262;1782.5;55504;2176.93
1630;9/03/2015;21:00;2015;3;9;21;0.00792523873135386;0.048683141348637;0.199711124107937;0.307923082022203;0.446393334109159;0.65861;0.71739;0;0;58042;3629.02;6524;0;2079.6;0;6524;2079.6;51518;1549.42
1631;9/03/2015;22:00;2015;3;9;22;0.0113032044042342;0.079890681205165;0.243105664567696;0.342370531507068;0.485816486675201;0.66711;0.73522;0;0;54304;3344.76;7609;0;2444.6;0;7609;2444.6;46695;900.16
1632;9/03/2015;23:00;2015;3;9;23;0.0159520464711478;0.101611205164993;0.270590100381173;0.350360153342385;0.512622610264168;0.66849;0.7417;0;0;51100;3094.76;8195;0;2712.9;0;8195;2712.9;42905;381.86
1633;10/03/2015;0:00;2015;3;10;0;0.0166796387151618;0.108831522754663;0.272022525212836;0.354758763277694;0.525488895612708;0.66902;0.7447;0;0;49117;3003.01;8207;0;2856.4;0;8207;2856.4;40910;146.610000000001
1634;10/03/2015;1:00;2015;3;10;1;0.0115068884975813;0.109816653314204;0.254102103034272;0.34564681614887;0.521755631327825;0.66899;0.74795;0;0;48634;2981.77;8146;0;2947.6;0;8146;2947.6;40488;34.1700000000001
1635;10/03/2015;2:00;2015;3;10;2;0.00637004412330237;0.101112819971306;0.233070250600306;0.32642578667838;0.492310840218783;0.66744;0.7472;0;0;49100;3017.21;7770;0;2974;0;7770;2974;41330;43.21
1636;10/03/2015;3:00;2015;3;10;3;0.0055193069807922;0.0928542659397417;0.197119044548553;0.294137867981791;0.464955510299081;0.65273;0.73969;0;0;50397;3053.66;6990;0;2768.1;0;6990;2768.1;43407;285.56
1637;10/03/2015;4:00;2015;3;10;4;0.00729415062642945;0.0825358049928264;0.158097350796769;0.267154401006309;0.458956568136856;0.62259;0.72308;0;0;53008;3299.54;6164;0;2522;0.01;6164;2522.01;46844;777.53
1638;10/03/2015;5:00;2015;3;10;5;0.00942547412309996;0.071742846025825;0.128510152536396;0.250687185528312;0.466314557197719;0.59136;0.71134;0;0;59961;3943.64;5819;42;2452.2;0.09;5861;2452.29;54100;1491.35
1639;10/03/2015;6:00;2015;3;10;6;0.0103085101301435;0.0569964115925395;0.10710425540275;0.231691325772702;0.47477065634819;0.55979;0.70163;0.0119497771049915;0.00660661157024793;64364;4515.07;5006;1833;2332.2;13.24;6839;2345.44;57525;2169.63
1640;10/03/2015;7:00;2015;3;10;7;0.00698344121278361;0.0277532569296987;0.0884483244169059;0.214744264036419;0.480634836494821;0.5304;0.69259;0.0991264915455005;0.13248450630709;66924;4702.75;4247;6013;2257.4;81.42;10260;2338.82;56664;2363.93
1641;10/03/2015;8:00;2015;3;10;8;0.00367606412046876;0.0126691812912482;0.0802760518529713;0.224286021883236;0.488404155708135;0.51192;0.68508;0.222152537300984;0.325181713788604;67025;4710.38;3436;10079;2378.8;186.56;13515;2565.36;53510;2145.02
1642;10/03/2015;9:00;2015;3;10;9;0.00248293339000546;0.00965472493543759;0.0883997524222122;0.262442959028832;0.501535187943675;0.52932;0.69341;0.304848085327121;0.48881187907786;68161;4790.17;3430;13250;2642.9;267.07;16680;2909.97;51481;1880.2
1643;10/03/2015;10:00;2015;3;10;10;0.00208853725180642;0.00988504826398852;0.10777546837271;0.296152491813753;0.519382255324101;0.56069;0.70833;0.331580560833546;0.469864984775989;69321;4746.53;3695;14595;2823.3;289.48;18290;3112.78;51031;1633.75
1644;10/03/2015;11:00;2015;3;10;11;0.00257195680773979;0.0109518521664275;0.137432727990194;0.31839494968453;0.526449127196555;0.58361;0.72147;0.340002063232969;0.435958969117007;68524;4653.77;4088;14226;2962.2;284.76;18314;3246.96;50210;1406.81
1645;10/03/2015;12:00;2015;3;10;12;0.00420637480518955;0.0153774517073171;0.166098332846372;0.333314927322099;0.526112715000582;0.58954;0.72916;0.283420898794033;0.352901883427577;68113;4747.04;4684;13072;2916.9;278.26;17756;3195.16;50357;1551.88
1646;10/03/2015;13:00;2015;3;10;13;0.00625962434472848;0.0240433039885222;0.186404137860393;0.334434333120358;0.518130380542302;0.58179;0.72566;0.258877498834859;0.363256228795128;67068;4619.15;5306;11028;2966.6;246.11;16334;3212.71;50734;1406.44
1647;10/03/2015;14:00;2015;3;10;14;0.00927367984293723;0.0338562302439024;0.196267655533726;0.324737759763597;0.504902534621203;0.56502;0.72063;0.196141169033653;0.293931204871683;65756;4478.22;5652;7827;2823.7;190.82;13479;3014.52;52277;1463.7
1648;10/03/2015;15:00;2015;3;10;15;0.0155179166919667;0.046436968723099;0.184656767282924;0.303510634533983;0.485823381822414;0.54986;0.7202;0.128073796429144;0.207092561983471;63900;4415.72;5971;3989;2724.8;102.34;9960;2827.14;53940;1588.58
1649;10/03/2015;16:00;2015;3;10;16;0.0312734234015423;0.0663095322812052;0.181594513492183;0.302990983946969;0.481814757360642;0.55257;0.73807;0.04764458544016;0.0738819008264463;63749;4718.47;5327;1037;2589.2;26.82;6364;2616.02;57385;2102.45
1650;10/03/2015;17:00;2015;3;10;17;0.0579279992713583;0.109357410846485;0.217049939616812;0.327113550435269;0.486262275107646;0.55296;0.75249;0;0;66556;4853.46;5242;38;2315.8;0.58;5280;2316.38;61276;2537.08
