;Bid;WeekAheadConfidence10;WeekAheadConfidence90;WeekAheadForecast;DayAheadConfidence10;DayAheadConfidence90;DayAheadForecast;MostRecentConfidence10;MostRecentConfidence90;MostRecentForecast;Realtime;LoadFactor;MonitoredCapacity
2017-06-24 11:00:00+02:00;;41.86;787.93;414.9;622.78;993.07;807.93;470.6;883.38;658.54;717.25;0.69;1044.71
2017-06-24 11:15:00+02:00;;40.91;790.87;415.89;634.74;991.4;813.08;486.15;885.59;671.2;700.88;0.67;1044.71
2017-06-24 11:30:00+02:00;;39.96;793.8;416.88;646.7;989.73;818.23;501.7;887.79;683.86;721.82;0.69;1044.71
2017-06-24 11:45:00+02:00;;39.01;796.73;417.87;658.66;988.06;823.37;517.24;889.99;696.52;784.47;0.75;1044.71
2017-06-24 12:00:00+02:00;;38.59;799.58;419.09;672.09;983.92;827.97;536.89;898.11;712.94;782.66;0.75;1044.71
2017-06-24 12:15:00+02:00;;38.71;802.34;420.53;687.0;977.3;832.01;560.65;912.15;733.14;808.13;0.77;1044.71
2017-06-24 12:30:00+02:00;;38.83;805.11;421.97;701.9;970.68;836.05;584.41;926.2;753.34;807.09;0.77;1044.71
2017-06-24 12:45:00+02:00;;38.95;807.87;423.41;716.8;964.06;840.1;608.17;940.24;773.53;829.86;0.79;1044.71
2017-06-24 13:00:00+02:00;;39.9;810.59;425.24;728.31;961.57;844.52;629.14;949.66;789.38;828.69;0.79;1044.71
2017-06-24 13:15:00+02:00;;41.66;813.27;427.46;736.43;963.21;849.32;647.32;954.46;800.87;834.04;0.8;1044.71
2017-06-24 13:30:00+02:00;;43.43;815.95;429.69;744.54;964.86;854.12;665.5;959.26;812.37;843.09;0.81;1044.71
2017-06-24 13:45:00+02:00;;45.2;818.62;431.91;752.66;966.5;858.92;683.68;964.06;823.86;836.89;0.8;1044.71
2017-06-24 14:00:00+02:00;;47.96;821.32;434.64;759.1;969.54;863.7;696.65;965.91;831.28;839.54;0.8;1044.71
2017-06-24 14:15:00+02:00;;51.72;824.04;437.87;763.85;973.97;868.47;704.42;964.81;834.62;848.02;0.81;1044.71
2017-06-24 14:30:00+02:00;;55.47;826.75;441.11;768.61;978.41;873.24;712.19;963.71;837.95;858.62;0.82;1044.71
2017-06-24 14:45:00+02:00;;59.23;829.47;444.35;773.37;982.84;878.02;719.96;962.61;841.29;866.8;0.83;1044.71
2017-06-24 15:00:00+02:00;;63.66;832.13;447.89;776.46;986.94;882.13;725.99;961.03;843.51;866.06;0.83;1044.71
2017-06-24 15:15:00+02:00;;68.77;834.74;451.75;777.89;990.72;885.59;730.28;958.96;844.63;866.95;0.83;1044.71
2017-06-24 15:30:00+02:00;;73.87;837.36;455.61;779.31;994.5;889.05;734.58;956.9;845.74;870.17;0.83;1044.71
2017-06-24 15:45:00+02:00;;78.98;839.97;459.47;780.73;998.28;892.51;738.87;954.84;846.86;862.71;0.83;1044.71
2017-06-24 16:00:00+02:00;;84.33;842.47;463.4;779.23;1001.18;894.1;691.66;964.18;794.97;860.31;0.82;1044.71
2017-06-24 16:15:00+02:00;;89.92;844.85;467.39;774.81;1003.21;893.83;701.8;962.08;803.56;852.24;0.82;1044.71
2017-06-24 16:30:00+02:00;;95.51;847.23;471.38;770.39;1005.24;893.56;711.95;959.97;812.14;863.75;0.83;1044.71
2017-06-24 16:45:00+02:00;;101.11;849.61;475.36;765.97;1007.27;893.28;722.09;957.87;820.73;865.34;0.83;1044.71
2017-06-24 17:00:00+02:00;;106.51;851.76;479.14;760.77;1008.26;892.16;730.21;955.04;826.61;861.4;0.82;1044.71
2017-06-24 17:15:00+02:00;;111.73;853.66;482.7;754.78;1008.22;890.19;736.3;951.48;829.78;857.91;0.82;1044.71
2017-06-24 17:30:00+02:00;;116.93;855.57;486.26;748.81;1008.18;888.23;742.4;947.92;832.95;858.53;0.82;1044.71
2017-06-24 17:45:00+02:00;;122.15;857.48;489.81;742.82;1008.13;886.26;748.49;944.36;836.12;860.29;0.82;1044.71
2017-06-24 18:00:00+02:00;;126.73;859.03;492.88;734.33;1008.84;883.03;752.45;941.98;838.35;854.78;0.82;1044.71
2017-06-24 18:15:00+02:00;;130.69;860.23;495.47;723.31;1010.28;878.55;754.28;940.8;839.65;846.91;0.81;1044.71
2017-06-24 18:30:00+02:00;;134.66;861.43;498.05;712.3;1011.73;874.07;756.1;939.61;840.95;849.43;0.81;1044.71
2017-06-24 18:45:00+02:00;;138.62;862.64;500.63;701.28;1013.17;869.59;757.92;938.43;842.25;847.79;0.81;1044.71
2017-06-24 19:00:00+02:00;;141.53;863.36;502.44;691.1;1014.47;864.67;758.41;936.93;842.72;844.48;0.81;1044.71
2017-06-24 19:15:00+02:00;;143.39;863.6;503.49;681.75;1015.62;859.3;757.55;935.09;842.38;841.59;0.81;1044.71
2017-06-24 19:30:00+02:00;;145.24;863.84;504.54;672.4;1016.77;853.94;756.7;933.26;842.03;848.05;0.81;1044.71
2017-06-24 19:45:00+02:00;;147.1;864.09;505.59;663.05;1017.92;848.57;755.85;931.43;841.68;851.31;0.81;1044.71
2017-06-24 20:00:00+02:00;;147.64;863.73;505.68;652.98;1016.26;841.41;751.62;934.33;841.7;851.48;0.82;1044.71
2017-06-24 20:15:00+02:00;;146.86;862.77;504.81;642.2;1011.78;832.45;744.02;941.96;842.08;851.18;0.81;1044.71
2017-06-24 20:30:00+02:00;;146.08;861.81;503.95;631.42;1007.3;823.49;736.43;949.6;842.47;853.76;0.82;1044.71
2017-06-24 20:45:00+02:00;;145.31;860.85;503.08;620.64;1002.82;814.53;728.83;957.23;842.85;851.74;0.82;1044.71
2017-06-24 21:00:00+02:00;;143.22;859.2;501.21;609.71;996.22;804.83;673.02;942.52;776.81;852.31;0.82;1044.71
2017-06-24 21:15:00+02:00;;139.83;856.87;498.35;598.62;987.52;794.4;667.96;948.77;782.51;850.57;0.81;1044.71
2017-06-24 21:30:00+02:00;;136.45;854.54;495.5;587.54;978.81;783.97;662.89;955.03;788.22;846.1;0.81;1044.71
2017-06-24 21:45:00+02:00;;133.06;852.21;492.64;576.45;970.1;773.54;657.82;961.28;793.93;857.35;0.82;1044.71
2017-06-24 22:00:00+02:00;;128.88;849.55;489.22;561.64;962.82;762.23;653.78;964.07;797.2;851.87;0.82;1044.71
2017-06-24 22:15:00+02:00;;123.91;846.57;485.24;543.12;956.95;750.03;650.75;963.39;798.03;834.8;0.8;1044.71
2017-06-24 22:30:00+02:00;;118.94;843.58;481.26;524.59;951.09;737.84;647.72;962.71;798.87;841.5;0.81;1044.71
2017-06-24 22:45:00+02:00;;113.97;840.6;477.29;506.07;945.23;725.65;644.7;962.04;799.7;835.98;0.8;1044.71
2017-06-24 23:00:00+02:00;;108.6;837.39;472.99;488.52;941.26;714.89;639.14;960.12;797.63;829.17;0.79;1044.71
2017-06-24 23:15:00+02:00;;102.83;833.95;468.39;471.96;939.18;705.57;631.06;956.97;792.65;836.12;0.8;1044.71
2017-06-24 23:30:00+02:00;;97.06;830.5;463.78;455.39;937.1;696.25;622.98;953.81;787.67;840.01;0.8;1044.71
2017-06-24 23:45:00+02:00;;91.29;827.06;459.18;438.82;935.02;686.92;614.9;950.65;782.7;827.92;0.79;1044.71
2017-06-25 00:00:00+02:00;;8.17;613.02;307.62;544.45;972.19;758.32;608.11;947.65;778.09;821.38;0.79;1044.71
2017-06-25 00:15:00+02:00;;8.31;609.6;306.02;538.84;970.74;754.79;602.6;944.8;773.85;822.98;0.79;1044.71
2017-06-25 00:30:00+02:00;;8.46;606.18;304.43;533.24;969.3;751.27;597.1;941.95;769.62;826.41;0.79;1044.71
2017-06-25 00:45:00+02:00;;8.6;602.77;302.84;527.63;967.86;747.75;591.6;939.1;765.38;831.86;0.8;1044.71
2017-06-25 01:00:00+02:00;;8.74;599.68;301.39;517.24;962.77;740.0;585.35;938.56;761.95;836.85;0.8;1044.71
2017-06-25 01:15:00+02:00;;8.88;596.93;300.11;502.06;954.04;728.05;578.35;940.31;759.33;841.27;0.81;1044.71
2017-06-25 01:30:00+02:00;;9.02;594.19;298.83;486.89;945.3;716.09;571.35;942.07;756.71;839.27;0.8;1044.71
2017-06-25 01:45:00+02:00;;9.16;591.44;297.55;471.71;936.56;704.14;564.36;943.83;754.09;841.49;0.81;1044.71
2017-06-25 02:00:00+02:00;;9.31;589.18;296.51;457.0;929.23;693.12;548.74;941.11;744.93;843.94;0.81;1044.71
2017-06-25 02:15:00+02:00;;9.46;587.41;295.7;442.76;923.31;683.04;524.52;933.91;729.22;846.69;0.81;1044.71
2017-06-25 02:30:00+02:00;;9.63;585.64;294.9;428.53;917.39;672.96;500.28;926.72;713.5;828.31;0.79;1044.71
2017-06-25 02:45:00+02:00;;9.78;583.86;294.1;414.29;911.47;662.88;476.06;919.53;697.79;818.8;0.78;1044.71
2017-06-25 03:00:00+02:00;;9.92;582.41;293.45;398.9;902.68;650.79;453.42;911.45;682.43;816.38;0.78;1044.71
2017-06-25 03:15:00+02:00;;10.03;581.29;292.95;382.35;891.02;636.68;432.38;902.49;667.43;776.29;0.74;1044.71
2017-06-25 03:30:00+02:00;;10.14;580.16;292.44;365.8;879.36;622.58;411.33;893.52;652.43;765.56;0.73;1044.71
2017-06-25 03:45:00+02:00;;10.25;579.04;291.94;349.26;867.71;608.48;390.29;884.56;637.43;764.48;0.73;1044.71
2017-06-25 04:00:00+02:00;;10.34;578.0;291.46;333.76;855.01;594.38;369.47;873.83;621.65;767.13;0.73;1044.71
2017-06-25 04:15:00+02:00;;10.4;577.04;291.0;319.31;841.29;580.3;348.87;861.34;605.11;736.52;0.71;1044.71
2017-06-25 04:30:00+02:00;;10.45;576.08;290.55;304.85;827.56;566.21;328.28;848.84;588.56;740.88;0.71;1044.71
2017-06-25 04:45:00+02:00;;10.51;575.12;290.08;290.4;813.84;552.12;307.68;836.35;572.02;696.4;0.67;1044.71
2017-06-25 05:00:00+02:00;;10.57;574.01;289.51;276.37;799.14;537.75;290.7;822.78;556.74;672.83;0.64;1044.71
2017-06-25 05:15:00+02:00;;10.61;572.74;288.82;262.75;783.47;523.11;277.32;808.12;542.72;653.71;0.63;1044.71
2017-06-25 05:30:00+02:00;;10.67;571.47;288.14;249.13;767.8;508.46;263.94;793.47;528.71;689.8;0.66;1044.71
2017-06-25 05:45:00+02:00;;10.71;570.2;287.45;235.51;752.14;493.82;250.56;778.82;514.69;707.65;0.68;1044.71
2017-06-25 06:00:00+02:00;;10.7;568.54;286.52;223.42;735.8;479.61;296.25;817.85;540.28;601.93;0.58;1044.71
2017-06-25 06:15:00+02:00;;10.63;566.48;285.34;212.86;718.78;465.82;287.66;816.93;539.13;513.34;0.49;1044.71
2017-06-25 06:30:00+02:00;;10.55;564.43;284.16;202.3;701.77;452.03;279.08;816.02;537.97;512.19;0.49;1044.71
2017-06-25 06:45:00+02:00;;10.48;562.37;282.98;191.75;684.75;438.25;270.49;815.1;536.81;562.38;0.54;1044.71
2017-06-25 07:00:00+02:00;;10.31;559.7;281.42;185.87;676.09;430.98;263.21;814.93;535.4;611.88;0.59;1044.71
2017-06-25 07:15:00+02:00;;10.04;556.4;279.47;184.66;675.8;430.23;257.23;815.49;533.73;617.26;0.59;1044.71
2017-06-25 07:30:00+02:00;;9.78;553.1;277.53;183.47;675.5;429.49;251.25;816.05;532.06;607.98;0.58;1044.71
2017-06-25 07:45:00+02:00;;9.52;549.8;275.58;182.26;675.21;428.74;245.26;816.62;530.4;585.61;0.56;1044.71
2017-06-25 08:00:00+02:00;;9.14;545.76;273.18;187.29;682.82;435.05;242.12;815.51;528.8;519.87;0.5;1044.71
2017-06-25 08:15:00+02:00;;8.65;540.97;270.33;198.53;698.34;448.44;241.82;812.72;527.26;495.89;0.47;1044.71
2017-06-25 08:30:00+02:00;;8.16;536.18;267.47;209.78;713.85;461.82;241.51;809.94;525.72;521.23;0.5;1044.71
2017-06-25 08:45:00+02:00;;7.67;531.39;264.61;221.03;729.37;475.2;241.21;807.16;524.18;502.79;0.48;1044.71
2017-06-25 09:00:00+02:00;;7.23;526.18;261.47;230.94;741.15;486.04;242.77;802.81;522.79;501.47;0.48;1044.71
2017-06-25 09:15:00+02:00;;6.84;520.54;258.03;239.52;749.19;494.35;246.19;796.91;521.56;526.74;0.5;1044.71
2017-06-25 09:30:00+02:00;;6.44;514.91;254.59;248.1;757.23;502.67;249.62;791.01;520.32;557.07;0.53;1044.71
2017-06-25 09:45:00+02:00;;6.05;509.28;251.15;256.68;765.27;510.98;253.04;785.12;519.08;553.07;0.53;1044.71
2017-06-25 10:00:00+02:00;;5.63;503.65;247.66;264.39;774.19;519.29;253.07;777.0;515.03;505.16;0.48;1044.71
2017-06-25 10:15:00+02:00;;5.19;498.02;244.1;271.23;783.97;527.6;249.69;766.65;508.17;536.98;0.51;1044.71
2017-06-25 10:30:00+02:00;;4.75;492.4;240.54;278.06;793.76;535.91;246.32;756.31;501.32;571.65;0.55;1044.71
2017-06-25 10:45:00+02:00;;4.31;486.77;236.98;284.9;803.55;544.22;242.95;745.97;494.46;591.91;0.57;1044.71
2017-06-25 11:00:00+02:00;;3.83;481.58;233.59;287.51;810.76;549.14;250.55;772.12;500.19;568.06;0.54;1044.71
2017-06-25 11:15:00+02:00;;3.31;476.83;230.37;285.9;815.39;550.65;245.5;765.52;497.55;570.7;0.55;1044.71
2017-06-25 11:30:00+02:00;;2.79;472.07;227.15;284.3;820.02;552.16;240.45;758.93;494.91;559.78;0.54;1044.71
2017-06-25 11:45:00+02:00;;2.27;467.31;223.94;282.69;824.65;553.67;235.4;752.34;492.28;560.53;0.54;1044.71
2017-06-25 12:00:00+02:00;;1.93;463.41;221.12;286.08;831.74;558.92;230.17;747.31;488.74;549.03;0.53;1044.71
2017-06-25 12:15:00+02:00;;1.78;460.37;218.72;294.47;841.29;567.9;224.77;743.85;484.31;531.58;0.51;1044.71
2017-06-25 12:30:00+02:00;;1.63;457.33;216.31;302.87;850.84;576.89;219.36;740.39;479.88;528.29;0.51;1044.71
2017-06-25 12:45:00+02:00;;1.48;454.29;213.91;311.26;860.39;585.88;213.96;736.93;475.45;520.83;0.5;1044.71
2017-06-25 13:00:00+02:00;;1.43;452.53;212.14;322.55;874.44;598.56;210.73;738.27;474.5;531.2;0.51;1044.71
2017-06-25 13:15:00+02:00;;1.47;452.05;211.02;336.74;892.98;614.94;209.66;744.41;477.04;533.7;0.51;1044.71
2017-06-25 13:30:00+02:00;;1.51;451.58;209.89;350.93;911.53;631.32;208.6;750.55;479.58;558.81;0.53;1044.71
2017-06-25 13:45:00+02:00;;1.56;451.1;208.77;365.12;930.07;647.7;207.54;756.68;482.12;579.87;0.56;1044.71
2017-06-25 14:00:00+02:00;;1.6;452.11;208.46;381.87;945.65;664.34;216.6;767.81;492.21;608.8;0.58;1044.71
2017-06-25 14:15:00+02:00;;1.63;454.6;208.96;401.15;958.25;681.24;235.79;783.93;509.86;606.25;0.58;1044.71
2017-06-25 14:30:00+02:00;;1.67;457.08;209.46;420.45;970.86;698.14;254.97;800.05;527.51;578.87;0.55;1044.71
2017-06-25 14:45:00+02:00;;1.7;459.57;209.96;439.74;983.46;715.03;274.16;816.17;545.17;546.53;0.52;1044.71
2017-06-25 15:00:00+02:00;;1.77;463.25;211.08;463.29;998.03;735.04;303.83;833.55;568.7;614.56;0.59;1044.71
2017-06-25 15:15:00+02:00;;1.87;468.1;212.81;491.09;1014.57;758.16;343.97;852.2;598.09;666.44;0.64;1044.71
2017-06-25 15:30:00+02:00;;1.98;472.96;214.55;518.89;1031.11;781.28;384.12;870.84;627.48;649.82;0.62;1044.71
2017-06-25 15:45:00+02:00;;2.08;477.81;216.29;546.7;1047.65;804.4;424.27;889.49;656.88;669.21;0.64;1044.71
2017-06-25 16:00:00+02:00;;2.22;483.3;218.39;571.16;1057.39;822.52;499.54;959.18;723.06;747.91;0.72;1044.71
2017-06-25 16:15:00+02:00;;2.4;489.42;220.87;592.27;1060.35;835.66;536.63;970.55;750.65;807.64;0.77;1044.71
2017-06-25 16:30:00+02:00;;2.59;495.55;223.34;613.38;1063.31;848.79;573.72;981.93;778.23;833.99;0.8;1044.71
2017-06-25 16:45:00+02:00;;2.77;501.67;225.82;634.49;1066.27;861.93;610.8;993.3;805.81;853.0;0.82;1044.71
2017-06-25 17:00:00+02:00;;2.94;507.87;228.41;648.5;1066.41;869.87;634.92;998.93;822.35;843.84;0.81;1044.71
2017-06-25 17:15:00+02:00;;3.1;514.16;231.13;655.4;1063.73;872.62;646.07;998.83;827.85;856.12;0.82;1044.71
2017-06-25 17:30:00+02:00;;3.25;520.45;233.85;662.3;1061.06;875.37;657.22;998.72;833.34;844.8;0.81;1044.71
2017-06-25 17:45:00+02:00;;3.4;526.74;236.57;669.21;1058.39;878.13;668.36;998.62;838.84;839.9;0.8;1044.71
2017-06-25 18:00:00+02:00;;3.52;532.54;239.15;671.39;1056.37;878.03;671.23;999.05;840.19;852.7;0.82;1044.71
2017-06-25 18:15:00+02:00;;3.6;537.86;241.57;668.85;1055.0;875.08;665.8;1000.02;837.41;853.46;0.82;1044.71
2017-06-25 18:30:00+02:00;;3.67;543.17;243.99;666.32;1053.64;872.13;660.38;1000.99;834.63;850.26;0.81;1044.71
2017-06-25 18:45:00+02:00;;3.74;548.48;246.41;663.78;1052.27;869.18;654.96;1001.96;831.85;845.7;0.81;1044.71
2017-06-25 19:00:00+02:00;;3.8;552.69;248.42;645.96;1044.31;854.49;644.77;1000.5;825.44;855.65;0.82;1044.71
2017-06-25 19:15:00+02:00;;3.83;555.8;250.02;612.87;1029.77;828.08;629.83;996.62;815.42;857.77;0.82;1044.71
2017-06-25 19:30:00+02:00;;3.85;558.9;251.62;579.77;1015.23;801.67;614.89;992.75;805.39;853.87;0.82;1044.71
2017-06-25 19:45:00+02:00;;3.88;562.01;253.22;546.68;1000.69;775.25;599.95;988.87;795.36;849.24;0.81;1044.71
2017-06-25 20:00:00+02:00;;3.9;563.59;254.24;505.11;980.54;743.06;584.99;985.06;785.76;850.3;0.81;1044.71
