"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|BE","30.10.2018 23:00 - 31.10.2018 00:00 (CET)","348","n/e","n/e","4910","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1025","792","n/e","0","185","1056","843"
"BZN|BE","31.10.2018 00:00 - 31.10.2018 01:00 (CET)","358","n/e","n/e","4716","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","763","n/e","0","186","918","854"
"BZN|BE","31.10.2018 01:00 - 31.10.2018 02:00 (CET)","357","n/e","n/e","4698","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","743","n/e","0","187","767","811"
"BZN|BE","31.10.2018 02:00 - 31.10.2018 03:00 (CET)","317","n/e","n/e","4795","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1026","742","n/e","0","189","523","765"
"BZN|BE","31.10.2018 03:00 - 31.10.2018 04:00 (CET)","293","n/e","n/e","4847","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1026","782","n/e","0","188","274","607"
"BZN|BE","31.10.2018 04:00 - 31.10.2018 05:00 (CET)","327","n/e","n/e","4838","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1026","775","n/e","0","189","191","528"
"BZN|BE","31.10.2018 05:00 - 31.10.2018 06:00 (CET)","331","n/e","n/e","4787","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1027","796","n/e","0","189","288","373"
"BZN|BE","31.10.2018 06:00 - 31.10.2018 07:00 (CET)","331","n/e","n/e","4822","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1027","802","n/e","0","187","370","207"
"BZN|BE","31.10.2018 07:00 - 31.10.2018 08:00 (CET)","330","n/e","n/e","5073","0","0","n/e","n/e","n/e","349","","0","n/e","n/e","1027","792","n/e","5","186","396","201"
"BZN|BE","31.10.2018 08:00 - 31.10.2018 09:00 (CET)","342","n/e","n/e","5148","0","0","n/e","n/e","n/e","567","","0","n/e","n/e","1028","788","n/e","139","189","238","312"
"BZN|BE","31.10.2018 09:00 - 31.10.2018 10:00 (CET)","346","n/e","n/e","5163","0","0","n/e","n/e","n/e","649","","4","n/e","n/e","1028","806","n/e","420","186","208","358"
"BZN|BE","31.10.2018 10:00 - 31.10.2018 11:00 (CET)","348","n/e","n/e","5133","0","0","n/e","n/e","n/e","378","","5","n/e","n/e","1027","801","n/e","772","185","236","241"
"BZN|BE","31.10.2018 11:00 - 31.10.2018 12:00 (CET)","352","n/e","n/e","5008","0","0","n/e","n/e","n/e","17","","5","n/e","n/e","1027","757","n/e","1076","185","285","151"
"BZN|BE","31.10.2018 12:00 - 31.10.2018 13:00 (CET)","349","n/e","n/e","4952","0","0","n/e","n/e","n/e","0","","6","n/e","n/e","1024","730","n/e","1259","187","192","142"
"BZN|BE","31.10.2018 13:00 - 31.10.2018 14:00 (CET)","309","n/e","n/e","4693","0","0","n/e","n/e","n/e","0","","1","n/e","n/e","1026","730","n/e","1117","188","182","111"
"BZN|BE","31.10.2018 14:00 - 31.10.2018 15:00 (CET)","282","n/e","n/e","4628","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1025","735","n/e","874","192","159","131"
"BZN|BE","31.10.2018 15:00 - 31.10.2018 16:00 (CET)","223","n/e","n/e","4713","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","755","n/e","359","200","239","233"
"BZN|BE","31.10.2018 16:00 - 31.10.2018 17:00 (CET)","216","n/e","n/e","4711","0","0","n/e","n/e","n/e","0","","1","n/e","n/e","1024","780","n/e","76","199","374","305"
"BZN|BE","31.10.2018 17:00 - 31.10.2018 18:00 (CET)","262","n/e","n/e","4706","0","0","n/e","n/e","n/e","22","","6","n/e","n/e","1023","790","n/e","1","186","450","265"
"BZN|BE","31.10.2018 18:00 - 31.10.2018 19:00 (CET)","339","n/e","n/e","4824","0","0","n/e","n/e","n/e","536","","5","n/e","n/e","1025","831","n/e","0","186","358","237"
"BZN|BE","31.10.2018 19:00 - 31.10.2018 20:00 (CET)","349","n/e","n/e","4714","0","0","n/e","n/e","n/e","227","","4","n/e","n/e","1025","834","n/e","0","189","445","276"
"BZN|BE","31.10.2018 20:00 - 31.10.2018 21:00 (CET)","351","n/e","n/e","4750","0","0","n/e","n/e","n/e","254","","3","n/e","n/e","1025","816","n/e","0","189","462","396"
"BZN|BE","31.10.2018 21:00 - 31.10.2018 22:00 (CET)","352","n/e","n/e","4796","0","0","n/e","n/e","n/e","14","","1","n/e","n/e","1025","807","n/e","0","191","417","408"
"BZN|BE","31.10.2018 22:00 - 31.10.2018 23:00 (CET)","349","n/e","n/e","4804","0","0","n/e","n/e","n/e","87","","0","n/e","n/e","1024","788","n/e","0","191","382","581"
"BZN|BE","31.10.2018 23:00 - 01.11.2018 00:00 (CET)","349","n/e","n/e","4617","0","0","n/e","n/e","n/e","39","","0","n/e","n/e","1023","778","n/e","0","190","400","700"
"BZN|BE","01.11.2018 00:00 - 01.11.2018 01:00 (CET)","295","n/e","n/e","4046","0","0","n/e","n/e","n/e","238","","0","n/e","n/e","1023","744","n/e","0","190","439","671"
"BZN|BE","01.11.2018 01:00 - 01.11.2018 02:00 (CET)","257","n/e","n/e","4097","0","0","n/e","n/e","n/e","95","","0","n/e","n/e","1022","743","n/e","0","193","539","601"
"BZN|BE","01.11.2018 02:00 - 01.11.2018 03:00 (CET)","259","n/e","n/e","4022","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1023","705","n/e","0","193","795","537"
"BZN|BE","01.11.2018 03:00 - 01.11.2018 04:00 (CET)","256","n/e","n/e","3468","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1023","672","n/e","0","193","939","540"
"BZN|BE","01.11.2018 04:00 - 01.11.2018 05:00 (CET)","239","n/e","n/e","2931","0","0","n/e","n/e","n/e","0","","1","n/e","n/e","1023","656","n/e","0","192","996","539"
"BZN|BE","01.11.2018 05:00 - 01.11.2018 06:00 (CET)","219","n/e","n/e","3170","0","0","n/e","n/e","n/e","0","","3","n/e","n/e","1023","642","n/e","0","192","995","587"
"BZN|BE","01.11.2018 06:00 - 01.11.2018 07:00 (CET)","215","n/e","n/e","3717","0","0","n/e","n/e","n/e","0","","2","n/e","n/e","1023","675","n/e","0","192","1011","741"
"BZN|BE","01.11.2018 07:00 - 01.11.2018 08:00 (CET)","207","n/e","n/e","3777","0","0","n/e","n/e","n/e","0","","2","n/e","n/e","1023","706","n/e","2","191","1009","824"
"BZN|BE","01.11.2018 08:00 - 01.11.2018 09:00 (CET)","208","n/e","n/e","3947","0","0","n/e","n/e","n/e","0","","2","n/e","n/e","1024","731","n/e","81","190","1050","771"
"BZN|BE","01.11.2018 09:00 - 01.11.2018 10:00 (CET)","211","n/e","n/e","4133","0","0","n/e","n/e","n/e","70","","2","n/e","n/e","1025","768","n/e","254","188","1091","522"
"BZN|BE","01.11.2018 10:00 - 01.11.2018 11:00 (CET)","215","n/e","n/e","4108","0","0","n/e","n/e","n/e","86","","2","n/e","n/e","1024","809","n/e","520","190","1039","522"
"BZN|BE","01.11.2018 11:00 - 01.11.2018 12:00 (CET)","214","n/e","n/e","3931","0","0","n/e","n/e","n/e","0","","3","n/e","n/e","1023","787","n/e","674","188","1015","501"
"BZN|BE","01.11.2018 12:00 - 01.11.2018 13:00 (CET)","213","n/e","n/e","4137","0","0","n/e","n/e","n/e","314","","3","n/e","n/e","1023","769","n/e","600","190","805","430"
"BZN|BE","01.11.2018 13:00 - 01.11.2018 14:00 (CET)","211","n/e","n/e","4225","0","0","n/e","n/e","n/e","128","","2","n/e","n/e","1022","808","n/e","335","190","758","382"
"BZN|BE","01.11.2018 14:00 - 01.11.2018 15:00 (CET)","207","n/e","n/e","4109","0","0","n/e","n/e","n/e","48","","2","n/e","n/e","1022","815","n/e","202","190","675","298"
"BZN|BE","01.11.2018 15:00 - 01.11.2018 16:00 (CET)","205","n/e","n/e","4137","0","0","n/e","n/e","n/e","0","","2","n/e","n/e","1022","815","n/e","119","189","585","346"
"BZN|BE","01.11.2018 16:00 - 01.11.2018 17:00 (CET)","211","n/e","n/e","4091","0","0","n/e","n/e","n/e","0","","2","n/e","n/e","1023","818","n/e","39","189","380","293"
"BZN|BE","01.11.2018 17:00 - 01.11.2018 18:00 (CET)","213","n/e","n/e","4295","0","0","n/e","n/e","n/e","56","","1","n/e","n/e","1023","777","n/e","1","189","352","291"
"BZN|BE","01.11.2018 18:00 - 01.11.2018 19:00 (CET)","213","n/e","n/e","4355","0","0","n/e","n/e","n/e","71","","0","n/e","n/e","1022","816","n/e","0","188","378","377"
"BZN|BE","01.11.2018 19:00 - 01.11.2018 20:00 (CET)","216","n/e","n/e","4329","0","0","n/e","n/e","n/e","38","","0","n/e","n/e","1023","784","n/e","0","185","509","452"
"BZN|BE","01.11.2018 20:00 - 01.11.2018 21:00 (CET)","220","n/e","n/e","4381","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1023","764","n/e","0","185","448","542"
"BZN|BE","01.11.2018 21:00 - 01.11.2018 22:00 (CET)","219","n/e","n/e","4266","0","0","n/e","n/e","n/e","84","","0","n/e","n/e","1023","788","n/e","0","186","423","493"
"BZN|BE","01.11.2018 22:00 - 01.11.2018 23:00 (CET)","219","n/e","n/e","4138","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","731","n/e","0","191","908","573"
"BZN|BE","01.11.2018 23:00 - 02.11.2018 00:00 (CET)","219","n/e","n/e","4191","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","715","n/e","0","191","911","671"
"BZN|BE","02.11.2018 00:00 - 02.11.2018 01:00 (CET)","225","n/e","n/e","4437","0","0","n/e","n/e","n/e","267","","0","n/e","n/e","1023","715","n/e","0","192","618","671"
"BZN|BE","02.11.2018 01:00 - 02.11.2018 02:00 (CET)","224","n/e","n/e","4484","0","0","n/e","n/e","n/e","7","","0","n/e","n/e","1023","737","n/e","0","191","610","587"
"BZN|BE","02.11.2018 02:00 - 02.11.2018 03:00 (CET)","225","n/e","n/e","4353","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1023","677","n/e","0","192","684","498"
"BZN|BE","02.11.2018 03:00 - 02.11.2018 04:00 (CET)","224","n/e","n/e","4098","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1023","648","n/e","0","189","575","451"
"BZN|BE","02.11.2018 04:00 - 02.11.2018 05:00 (CET)","222","n/e","n/e","4139","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","647","n/e","0","188","503","388"
"BZN|BE","02.11.2018 05:00 - 02.11.2018 06:00 (CET)","224","n/e","n/e","4303","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","669","n/e","0","189","458","301"
"BZN|BE","02.11.2018 06:00 - 02.11.2018 07:00 (CET)","218","n/e","n/e","4432","0","0","n/e","n/e","n/e","29","","0","n/e","n/e","1025","718","n/e","0","183","444","245"
"BZN|BE","02.11.2018 07:00 - 02.11.2018 08:00 (CET)","246","n/e","n/e","4384","0","0","n/e","n/e","n/e","33","","0","n/e","n/e","1025","773","n/e","3","186","456","182"
"BZN|BE","02.11.2018 08:00 - 02.11.2018 09:00 (CET)","331","n/e","n/e","4394","0","0","n/e","n/e","n/e","200","","0","n/e","n/e","1025","792","n/e","176","179","428","152"
"BZN|BE","02.11.2018 09:00 - 02.11.2018 10:00 (CET)","341","n/e","n/e","4391","0","0","n/e","n/e","n/e","200","","0","n/e","n/e","1025","792","n/e","643","184","445","148"
"BZN|BE","02.11.2018 10:00 - 02.11.2018 11:00 (CET)","339","n/e","n/e","4307","0","0","n/e","n/e","n/e","63","","0","n/e","n/e","1024","773","n/e","1145","185","376","117"
"BZN|BE","02.11.2018 11:00 - 02.11.2018 12:00 (CET)","337","n/e","n/e","4297","0","0","n/e","n/e","n/e","0","","1","n/e","n/e","1024","759","n/e","1345","183","274","92"
"BZN|BE","02.11.2018 12:00 - 02.11.2018 13:00 (CET)","303","n/e","n/e","4423","0","0","n/e","n/e","n/e","0","","1","n/e","n/e","1024","785","n/e","1220","189","218","113"
"BZN|BE","02.11.2018 13:00 - 02.11.2018 14:00 (CET)","275","n/e","n/e","4402","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1023","788","n/e","1151","191","226","116"
"BZN|BE","02.11.2018 14:00 - 02.11.2018 15:00 (CET)","304","n/e","n/e","4246","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1023","760","n/e","942","190","211","132"
"BZN|BE","02.11.2018 15:00 - 02.11.2018 16:00 (CET)","301","n/e","n/e","4304","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1023","783","n/e","518","189","135","147"
"BZN|BE","02.11.2018 16:00 - 02.11.2018 17:00 (CET)","311","n/e","n/e","4371","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1022","789","n/e","132","191","100","132"
"BZN|BE","02.11.2018 17:00 - 02.11.2018 18:00 (CET)","355","n/e","n/e","4440","0","0","n/e","n/e","n/e","120","","0","n/e","n/e","1023","787","n/e","3","191","83","143"
"BZN|BE","02.11.2018 18:00 - 02.11.2018 19:00 (CET)","361","n/e","n/e","4478","0","0","n/e","n/e","n/e","635","","0","n/e","n/e","1024","801","n/e","0","190","95","172"
"BZN|BE","02.11.2018 19:00 - 02.11.2018 20:00 (CET)","365","n/e","n/e","4525","0","0","n/e","n/e","n/e","966","","0","n/e","n/e","1024","755","n/e","0","189","68","190"
"BZN|BE","02.11.2018 20:00 - 02.11.2018 21:00 (CET)","365","n/e","n/e","4539","0","0","n/e","n/e","n/e","820","","0","n/e","n/e","1024","766","n/e","0","190","38","151"
"BZN|BE","02.11.2018 21:00 - 02.11.2018 22:00 (CET)","362","n/e","n/e","4503","0","0","n/e","n/e","n/e","366","","0","n/e","n/e","1024","808","n/e","0","189","23","129"
"BZN|BE","02.11.2018 22:00 - 02.11.2018 23:00 (CET)","336","n/e","n/e","4513","0","0","n/e","n/e","n/e","5","","0","n/e","n/e","1025","815","n/e","0","188","5","108"
"BZN|BE","02.11.2018 23:00 - 03.11.2018 00:00 (CET)","297","n/e","n/e","4455","0","0","n/e","n/e","n/e","40","","0","n/e","n/e","1025","804","n/e","0","190","20","113"
"BZN|BE","03.11.2018 00:00 - 03.11.2018 01:00 (CET)","274","n/e","n/e","4437","0","0","n/e","n/e","n/e","143","","0","n/e","n/e","1025","741","n/e","0","189","31","118"
"BZN|BE","03.11.2018 01:00 - 03.11.2018 02:00 (CET)","218","n/e","n/e","4341","0","0","n/e","n/e","n/e","74","","0","n/e","n/e","1025","686","n/e","0","191","52","105"
"BZN|BE","03.11.2018 02:00 - 03.11.2018 03:00 (CET)","210","n/e","n/e","4313","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1025","684","n/e","0","190","76","99"
"BZN|BE","03.11.2018 03:00 - 03.11.2018 04:00 (CET)","212","n/e","n/e","4309","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1025","707","n/e","0","191","162","86"
"BZN|BE","03.11.2018 04:00 - 03.11.2018 05:00 (CET)","205","n/e","n/e","4208","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","692","n/e","0","191","183","76"
"BZN|BE","03.11.2018 05:00 - 03.11.2018 06:00 (CET)","210","n/e","n/e","4396","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1025","721","n/e","0","192","224","76"
"BZN|BE","03.11.2018 06:00 - 03.11.2018 07:00 (CET)","212","n/e","n/e","4571","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1025","764","n/e","0","192","256","82"
"BZN|BE","03.11.2018 07:00 - 03.11.2018 08:00 (CET)","217","n/e","n/e","4612","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1025","799","n/e","7","192","310","84"
"BZN|BE","03.11.2018 08:00 - 03.11.2018 09:00 (CET)","220","n/e","n/e","4608","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","831","n/e","179","191","384","108"
"BZN|BE","03.11.2018 09:00 - 03.11.2018 10:00 (CET)","217","n/e","n/e","4606","0","0","n/e","n/e","n/e","82","","0","n/e","n/e","1024","824","n/e","533","190","407","153"
"BZN|BE","03.11.2018 10:00 - 03.11.2018 11:00 (CET)","237","n/e","n/e","4549","0","0","n/e","n/e","n/e","62","","0","n/e","n/e","1024","779","n/e","953","189","460","139"
"BZN|BE","03.11.2018 11:00 - 03.11.2018 12:00 (CET)","258","n/e","n/e","4483","0","0","n/e","n/e","n/e","0","","1","n/e","n/e","1024","764","n/e","1220","186","513","99"
"BZN|BE","03.11.2018 12:00 - 03.11.2018 13:00 (CET)","262","n/e","n/e","4339","0","0","n/e","n/e","n/e","0","","1","n/e","n/e","1024","759","n/e","1271","191","612","65"
"BZN|BE","03.11.2018 13:00 - 03.11.2018 14:00 (CET)","259","n/e","n/e","4436","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","764","n/e","1189","191","690","53"
"BZN|BE","03.11.2018 14:00 - 03.11.2018 15:00 (CET)","254","n/e","n/e","4501","0","0","n/e","n/e","n/e","3","","0","n/e","n/e","1023","806","n/e","877","191","462","50"
"BZN|BE","03.11.2018 15:00 - 03.11.2018 16:00 (CET)","299","n/e","n/e","4485","0","0","n/e","n/e","n/e","34","","0","n/e","n/e","1023","825","n/e","461","192","340","49"
"BZN|BE","03.11.2018 16:00 - 03.11.2018 17:00 (CET)","332","n/e","n/e","4529","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1022","809","n/e","124","190","353","58"
"BZN|BE","03.11.2018 17:00 - 03.11.2018 18:00 (CET)","312","n/e","n/e","4500","0","0","n/e","n/e","n/e","98","","0","n/e","n/e","1023","787","n/e","2","190","389","100"
"BZN|BE","03.11.2018 18:00 - 03.11.2018 19:00 (CET)","303","n/e","n/e","4594","0","0","n/e","n/e","n/e","458","","0","n/e","n/e","1023","820","n/e","0","193","381","152"
"BZN|BE","03.11.2018 19:00 - 03.11.2018 20:00 (CET)","317","n/e","n/e","4596","0","0","n/e","n/e","n/e","792","","0","n/e","n/e","1023","791","n/e","0","193","396","205"
"BZN|BE","03.11.2018 20:00 - 03.11.2018 21:00 (CET)","325","n/e","n/e","4483","0","0","n/e","n/e","n/e","696","","0","n/e","n/e","1024","816","n/e","0","193","331","251"
"BZN|BE","03.11.2018 21:00 - 03.11.2018 22:00 (CET)","319","n/e","n/e","4548","0","0","n/e","n/e","n/e","413","","0","n/e","n/e","1024","807","n/e","0","193","309","311"
"BZN|BE","03.11.2018 22:00 - 03.11.2018 23:00 (CET)","309","n/e","n/e","4508","0","0","n/e","n/e","n/e","191","","0","n/e","n/e","1025","751","n/e","0","193","412","431"
"BZN|BE","03.11.2018 23:00 - 04.11.2018 00:00 (CET)","305","n/e","n/e","4483","0","0","n/e","n/e","n/e","16","","0","n/e","n/e","1025","713","n/e","0","192","504","446"
"BZN|BE","04.11.2018 00:00 - 04.11.2018 01:00 (CET)","294","n/e","n/e","4430","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1025","698","n/e","0","191","512","444"
"BZN|BE","04.11.2018 01:00 - 04.11.2018 02:00 (CET)","298","n/e","n/e","4465","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1025","673","n/e","0","190","490","514"
"BZN|BE","04.11.2018 02:00 - 04.11.2018 03:00 (CET)","307","n/e","n/e","4352","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","670","n/e","0","191","440","540"
"BZN|BE","04.11.2018 03:00 - 04.11.2018 04:00 (CET)","292","n/e","n/e","4141","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","678","n/e","0","191","417","487"
"BZN|BE","04.11.2018 04:00 - 04.11.2018 05:00 (CET)","294","n/e","n/e","4119","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","676","n/e","0","193","455","444"
"BZN|BE","04.11.2018 05:00 - 04.11.2018 06:00 (CET)","300","n/e","n/e","4140","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","692","n/e","0","194","389","421"
"BZN|BE","04.11.2018 06:00 - 04.11.2018 07:00 (CET)","280","n/e","n/e","4243","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","723","n/e","0","193","323","344"
"BZN|BE","04.11.2018 07:00 - 04.11.2018 08:00 (CET)","251","n/e","n/e","4257","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1026","785","n/e","4","190","276","327"
"BZN|BE","04.11.2018 08:00 - 04.11.2018 09:00 (CET)","305","n/e","n/e","3982","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1026","797","n/e","195","192","301","306"
"BZN|BE","04.11.2018 09:00 - 04.11.2018 10:00 (CET)","299","n/e","n/e","4225","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1025","775","n/e","573","191","323","292"
"BZN|BE","04.11.2018 10:00 - 04.11.2018 11:00 (CET)","312","n/e","n/e","4429","0","0","n/e","n/e","n/e","129","","0","n/e","n/e","1024","771","n/e","1035","192","218","177"
"BZN|BE","04.11.2018 11:00 - 04.11.2018 12:00 (CET)","303","n/e","n/e","4381","0","0","n/e","n/e","n/e","116","","1","n/e","n/e","1023","742","n/e","1348","192","106","132"
"BZN|BE","04.11.2018 12:00 - 04.11.2018 13:00 (CET)","300","n/e","n/e","4308","0","0","n/e","n/e","n/e","113","","1","n/e","n/e","1023","739","n/e","1397","192","79","95"
"BZN|BE","04.11.2018 13:00 - 04.11.2018 14:00 (CET)","317","n/e","n/e","4291","0","0","n/e","n/e","n/e","35","","0","n/e","n/e","1024","739","n/e","1226","192","99","84"
"BZN|BE","04.11.2018 14:00 - 04.11.2018 15:00 (CET)","301","n/e","n/e","4314","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","745","n/e","930","190","94","82"
"BZN|BE","04.11.2018 15:00 - 04.11.2018 16:00 (CET)","297","n/e","n/e","4370","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1023","765","n/e","445","190","111","66"
"BZN|BE","04.11.2018 16:00 - 04.11.2018 17:00 (CET)","311","n/e","n/e","4395","0","0","n/e","n/e","n/e","124","","0","n/e","n/e","1023","802","n/e","92","189","78","66"
"BZN|BE","04.11.2018 17:00 - 04.11.2018 18:00 (CET)","348","n/e","n/e","4369","0","0","n/e","n/e","n/e","267","","0","n/e","n/e","1022","822","n/e","1","187","109","128"
"BZN|BE","04.11.2018 18:00 - 04.11.2018 19:00 (CET)","371","n/e","n/e","4366","0","0","n/e","n/e","n/e","210","","0","n/e","n/e","1021","814","n/e","0","192","215","247"
"BZN|BE","04.11.2018 19:00 - 04.11.2018 20:00 (CET)","367","n/e","n/e","4352","0","0","n/e","n/e","n/e","518","","0","n/e","n/e","1021","776","n/e","0","191","227","286"
"BZN|BE","04.11.2018 20:00 - 04.11.2018 21:00 (CET)","339","n/e","n/e","4352","0","0","n/e","n/e","n/e","403","","0","n/e","n/e","1023","762","n/e","0","191","197","302"
"BZN|BE","04.11.2018 21:00 - 04.11.2018 22:00 (CET)","358","n/e","n/e","4393","0","0","n/e","n/e","n/e","99","","0","n/e","n/e","1024","771","n/e","0","192","249","219"
"BZN|BE","04.11.2018 22:00 - 04.11.2018 23:00 (CET)","362","n/e","n/e","4357","0","0","n/e","n/e","n/e","82","","0","n/e","n/e","1024","754","n/e","0","193","277","167"
"BZN|BE","04.11.2018 23:00 - 05.11.2018 00:00 (CET)","378","n/e","n/e","4402","0","0","n/e","n/e","n/e","54","","0","n/e","n/e","1024","712","n/e","0","192","248","156"
"BZN|BE","05.11.2018 00:00 - 05.11.2018 01:00 (CET)","379","n/e","n/e","3819","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1024","728","n/e","0","192","129","154"
"BZN|BE","05.11.2018 01:00 - 05.11.2018 02:00 (CET)","359","n/e","n/e","3660","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1025","718","n/e","0","194","107","162"
"BZN|BE","05.11.2018 02:00 - 05.11.2018 03:00 (CET)","354","n/e","n/e","3502","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1025","710","n/e","0","194","185","144"
"BZN|BE","05.11.2018 03:00 - 05.11.2018 04:00 (CET)","369","n/e","n/e","2974","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1025","690","n/e","0","192","144","176"
"BZN|BE","05.11.2018 04:00 - 05.11.2018 05:00 (CET)","362","n/e","n/e","2906","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1026","649","n/e","0","191","211","222"
"BZN|BE","05.11.2018 05:00 - 05.11.2018 06:00 (CET)","369","n/e","n/e","3538","0","0","n/e","n/e","n/e","0","","0","n/e","n/e","1025","658","n/e","0","193","162","168"
"BZN|BE","05.11.2018 06:00 - 05.11.2018 07:00 (CET)","371","n/e","n/e","4146","0","0","n/e","n/e","n/e","43","","0","n/e","n/e","1025","694","n/e","0","193","201","122"
